"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"1131","1131",15.560625,84.2697,103.627,-10,1.6496582,-0.273272116290045,1.1782845229271,-1.09449105996441,-0.59174704189588
"1132","1132",15.562292,84.2697,103.627,-10,1.6184575,-0.273272116290045,1.15048813504476,-1.09449105996441,-0.59174704189588
"1133","1133",15.56396,84.2697,103.627,-10,1.5718264,-0.273272116290045,1.10894495995638,-1.09449105996441,-0.59174704189588
"1134","1134",15.565623,84.2697,104.96473,-10,1.5131527,-0.273272116290045,1.05667315439779,-1.09449105996441,-0.386949808316991
"1135","1135",15.567291,81.480885,105.82,-10,1.4382384,-0.273272116290045,0.989932762652291,-1.48407870826309,-0.256013872094422
"1136","1136",15.568959,81.1362,105.82,-10,1.3632448,-0.273272116290045,0.923121723339298,-1.53222999063708,-0.256013872094422
"1137","1137",15.570625,81.1362,105.82,-10,1.2989321,-0.273272116290045,0.865826189746769,-1.53222999063708,-0.256013872094422
"1138","1138",15.572292,81.1362,105.82,-10,1.2569154,-0.273272116290045,0.828393936921165,-1.53222999063708,-0.256013872094422
"1139","1139",15.573958,81.1362,105.82,-10,1.2380099,-0.273272116290045,0.811551218292752,-1.53222999063708,-0.256013872094422
"1140","1140",15.575624,81.1362,105.48148,-10,1.2301517,-0.273272116290045,0.804550427436874,-1.53222999063708,-0.307838948538193
"1141","1141",15.577291,81.1362,105.448,-10,1.2120904,-0.273272116290045,0.78845979804525,-1.53222999063708,-0.312964505549115
"1142","1142",15.57896,81.1362,105.448,-10,1.1618927,-0.273272116290045,0.743739175110468,-1.53222999063708,-0.312964505549115
"1143","1143",15.580625,81.1362,105.448,-10,1.0972564,-0.273272116290045,0.686155349552736,-1.53222999063708,-0.312964505549115
"1144","1144",15.582293,81.1362,105.448,-10,1.0657289,-0.273272116290045,0.658067818857578,-1.53222999063708,-0.312964505549115
"1145","1145",15.583957,81.975559,105.22948,-10,1.0684688,-0.273272116290045,0.660508768040091,-1.41497449004334,-0.346418409910727
"1146","1146",15.585624,82.0793,103.627,-10,1.0866299,-0.273272116290045,0.676688308241751,-1.40048223716097,-0.59174704189588
"1147","1147",15.587293,82.0793,103.627,-10,1.0797484,-0.273272116290045,0.670557649531776,-1.40048223716097,-0.59174704189588
"1148","1148",15.588959,82.0793,103.627,-10,1.0217558,-0.273272116290045,0.618892629070528,-1.40048223716097,-0.59174704189588
"1149","1149",15.590625,82.0793,103.627,-10,0.9530334,-0.273272116290045,0.557668538373679,-1.40048223716097,-0.59174704189588
"1150","1150",15.592292,82.0793,103.627,-10,0.9087738,-0.273272116290045,0.518238108635977,-1.40048223716097,-0.59174704189588
"1151","1151",15.593958,82.0793,103.68786,-10,0.85263061,-0.273272116290045,0.468220708827903,-1.40048223716097,-0.582429795788211
"1152","1152",15.595624,82.0793,103.806,-10,0.75244444,-0.273272116290045,0.378965863847956,-1.40048223716097,-0.564343376873326
"1153","1153",15.597293,82.0793,103.806,-10,0.65153195,-0.273272116290045,0.289063947730288,-1.40048223716097,-0.564343376873326
"1154","1154",15.598959,82.0793,103.806,-10,0.57116087,-0.273272116290045,0.217462165904804,-1.40048223716097,-0.564343376873326
"1155","1155",15.600624,84.835719,103.806,-10,0.53312997,-0.273272116290045,0.183580821963341,-1.01542019613789,-0.564343376873326
"1156","1156",15.602291,85.1764,103.806,-10,0.5625183,-0.273272116290045,0.209762587753664,-0.967828258483346,-0.564343376873326
"1157","1157",15.603958,85.1764,105.79752,-10,0.62171637,-0.273272116290045,0.262501549238688,-0.967828258483346,-0.259455404997811
"1158","1158",15.605625,85.1764,106.572,-10,0.62215885,-0.273272116290045,0.262895750192839,-0.967828258483346,-0.140887860379556
"1159","1159",15.607292,85.1764,106.572,-10,0.56040343,-0.273272116290045,0.207878471472917,-0.967828258483346,-0.140887860379556
"1160","1160",15.608959,85.1764,106.572,-10,0.53154601,-0.273272116290045,0.182169688028842,-0.967828258483346,-0.140887860379556
"1161","1161",15.610624,85.1764,106.572,-10,0.58026123,-0.273272116290045,0.225569584534158,-0.967828258483346,-0.140887860379556
"1162","1162",15.612291,85.1764,107.0362,-10,0.67896425,-0.273272116290045,0.313503106188421,-0.967828258483346,-0.0698220430417365
"1163","1163",15.613959,85.1764,108.893,-10,0.78398441,-0.273272116290045,0.407064503939919,-0.967828258483346,0.214441226309538
"1164","1164",15.615626,85.1764,108.893,-10,0.85580144,-0.273272116290045,0.471045569186451,-0.967828258483346,0.214441226309538
"1165","1165",15.617292,87.439581,108.893,-10,0.84421081,-0.273272116290045,0.460719594215356,-0.651669831529872,0.214441226309538
"1166","1166",15.618958,87.7193,108.893,-10,0.76327208,-0.273272116290045,0.388612098749427,-0.612594070895173,0.214441226309538
"1167","1167",15.620624,87.7193,108.893,-9.9795807,0.67409666,-0.193020883049703,0.309166619516898,-0.612594070895173,0.214441226309538
"1168","1168",15.622292,87.7193,111.27776,-9.8440346,0.5992248,0.339697754999519,0.24246403713791,-0.612594070895173,0.579531529098287
"1169","1169",15.623959,87.7193,111.732,-9.8286261,0.51772156,0.400255713763232,0.16985362542576,-0.612594070895173,0.649072539153287
"1170","1170",15.625626,87.7193,111.732,-9.9080568,0.40426633,0.0880798981307845,0.0687775091732454,-0.612594070895173,0.649072539153287
"1171","1171",15.627291,87.7193,111.732,-9.9918364,0.25574952,-0.241187815276748,-0.063534613881925,-0.612594070895173,0.649072539153287
"1172","1172",15.628958,87.7193,111.732,-10,0.13485722,-0.273272116290045,-0.171236340535107,-0.612594070895173,0.649072539153287
"1173","1173",15.630623,87.7193,113.06352,-9.8177401,0.098397835,0.443039497979845,-0.203717637666629,-0.612594070895173,0.852919064576924
"1174","1174",15.632293,87.7193,114.068,-9.2230375,0.14736021,2.78031928040319,-0.160097553272995,-0.612594070895173,1.00669802235265
"1175","1175",15.633959,92.515243,114.068,-8.4510742,0.22107848,5.81426299254234,-0.0944226925508025,0.057382300697962,1.00669802235265
"1176","1176",15.635624,93.108,114.068,-9.80956959322676,0.27150571,0.475150943756701,-0.0494975836618398,0.140188369097114,1.00669802235265
"1177","1177",15.637292,93.108,114.068,-9.80956959322676,0.29328305,0.475150943756701,-0.0300963718401323,0.140188369097114,1.00669802235265
"1178","1178",15.638958,93.108,115.472,-9.80956959322676,0.30032964,0.475150943756701,-0.0238186361198503,0.140188369097114,1.22164073571391
"1179","1179",15.640624,93.108,117.188,-9.80956959322676,0.28070983,0.475150943756701,-0.0412977262985248,0.140188369097114,1.48434849648879
"1180","1180",15.642293,93.108,117.188,-9.80956959322676,0.21567387,0.475150943756701,-0.099237604905742,0.140188369097114,1.48434849648879
"1181","1181",15.64396,93.108,117.188,-9.80956959322676,0.085873435,0.475150943756701,-0.214875498881075,0.140188369097114,1.48434849648879
"1182","1182",15.645623,93.108,117.188,-9.80956959322676,-0.06127930963,0.475150943756701,-0.345972389902304,0.140188369097114,1.48434849648879
"1183","1183",15.647292,93.108,117.52914,-9.80956959322676,-0.16201175,0.475150943756701,-0.435713901626688,0.140188369097114,1.53657467685635
"1184","1184",15.648958,93.108,118.11,-9.80956959322676,-0.20061345,0.475150943756701,-0.470103765511717,0.140188369097114,1.62550033532005
"1185","1185",15.650626,95.003789,118.11,-9.80956959322676,-0.1939941,0.475150943756701,-0.464206653583813,0.405023425628473,1.62550033532005
"1186","1186",15.652292,95.2381,118.11,-9.80956959322676,-0.17669074,0.475150943756701,-0.448791265267919,0.437755848345833,1.62550033532005
"1187","1187",15.653959,95.2381,118.11,-9.80956959322676,-0.15989982,0.475150943756701,-0.433832404562188,0.437755848345833,1.62550033532005
"1188","1188",15.655623,95.2381,118.33464,-9.80956959322676,-0.13879089,0.475150943756701,-0.415026672445244,0.437755848345833,1.65989116945785
"1189","1189",15.657292,95.2381,118.812,-8.7584998,-0.100814854,4.60602943264305,-0.381194206286164,0.437755848345833,1.73297169200068
"1190","1190",15.658958,95.2381,118.812,-9.4129852,-0.052441402,2.03379333797783,-0.338098787433393,0.437755848345833,1.73297169200068
"1191","1191",15.660626,95.2381,118.812,-9.8934147,-0.030490104,0.145625777873406,-0.318542598189921,0.437755848345833,1.73297169200068
"1192","1192",15.662292,95.2381,118.812,-10,-0.056463616,-0.273272116290045,-0.341682137181628,0.437755848345833,1.73297169200068
"1193","1193",15.663957,95.2381,118.54405,-10,-0.19128417,-0.273272116290045,-0.461792404371007,0.437755848345833,1.69195039567222
"1194","1194",15.665624,95.2381,117.647,-10,-0.43827203,-0.273272116290045,-0.681831389354951,0.437755848345833,1.55461822970305
"1195","1195",15.667292,86.448638,117.647,-10,-0.73417665,-0.273272116290045,-0.945449820790648,-0.790101083860356,1.55461822970305
"1196","1196",15.668959,85.3623,117.647,-10,-1.17975764,-0.273272116290045,-1.3424134155509,-0.941858682222918,1.55461822970305
"1197","1197",15.670625,85.3623,117.647,-10,-1.5871523,-0.273272116290045,-1.70535719535561,-0.941858682222918,1.55461822970305
"1198","1198",15.672292,85.3623,117.62216,-10,-1.7648319,-0.273272116290045,-1.86365015289755,-0.941858682222918,1.55081539708204
"1199","1199",15.673957,85.3623,115.163,-10,-1.4583586,-0.273272116290045,-1.59061619140373,-0.941858682222918,1.17433496760235
"1200","1200",15.675625,85.3623,115.163,-10,-0.62122197,-0.273272116290045,-0.844819639467622,-0.941858682222918,1.17433496760235
"1201","1201",15.677292,85.3623,115.163,-10,0.4093811066,-0.273272116290045,0.0733342118852071,-0.941858682222918,1.17433496760235
"1202","1202",15.67896,85.3623,115.163,-10,1.24873275,-0.273272116290045,0.821104096843686,-0.941858682222918,1.17433496760235
"1203","1203",15.680624,85.3623,115.163,-10,1.7257232,-0.273272116290045,1.24605006165764,-0.941858682222918,1.17433496760235
"1204","1204",15.682292,85.3623,115.163,-10,1.884543,-0.273272116290045,1.38754101423868,-0.941858682222918,1.17433496760235
"1205","1205",15.683958,79.838426,115.163,-10,1.8403198,-0.273272116290045,1.34814301289262,-1.71352445465968,1.17433496760235
"1206","1206",15.685625,79.1557,115.163,-10,1.7191651,-0.273272116290045,1.2402075167349,-1.80889887597209,1.17433496760235
"1207","1207",15.687292,79.1557,115.163,-10,1.5972964,-0.273272116290045,1.13163592520277,-1.80889887597209,1.17433496760235
"1208","1208",15.68896,79.1557,115.163,-10,1.4789216,-0.273272116290045,1.02617701382277,-1.80889887597209,1.17433496760235
"1209","1209",15.690623,79.1557,115.57654,-10,1.3848204,-0.273272116290045,0.942343207036593,-1.80889887597209,1.23764508845949
"1210","1210",15.692291,79.1557,115.83,-10,1.2992342,-0.273272116290045,0.86609532757955,-1.80889887597209,1.27644806575902
"1211","1211",15.693959,79.1557,115.83,-10,1.1655606,-0.273272116290045,0.747006870101723,-1.80889887597209,1.27644806575902
"1212","1212",15.695625,79.1557,115.83,-10,0.99520879,-0.273272116290045,0.595242166514358,-1.80889887597209,1.27644806575902
"1213","1213",15.697292,79.1557,115.83,-10,0.82964477,-0.273272116290045,0.447742856586083,-1.80889887597209,1.27644806575902
"1214","1214",15.698958,79.1557,114.852,-10,0.72713014,-0.273272116290045,0.356413610155896,-1.80889887597209,1.12672301328943
"1215","1215",15.700624,76.993534,112.57,-10,0.68456419,-0.273272116290045,0.318492036063642,-2.11094586265688,0.777364557527031
"1216","1216",15.702291,76.7263,112.57,-10,0.65846558,-0.273272116290045,0.295241048529713,-2.14827751269658,0.777364557527031
"1217","1217",15.70396,76.7263,112.57,-10,0.61868592,-0.273272116290045,0.25980175200151,-2.14827751269658,0.777364557527031
"1218","1218",15.705625,76.7263,112.57,-10,0.56044005,-0.273272116290045,0.207911095860326,-2.14827751269658,0.777364557527031
"1219","1219",15.707293,76.7263,112.57,-10,0.49057619,-0.273272116290045,0.145670090000928,-2.14827751269658,0.777364557527031
"1220","1220",15.708957,76.7263,110.17877,-10,0.42627264,-0.273272116290045,0.0883827080508016,-2.14827751269658,0.411283742376851
"1221","1221",15.710624,76.7263,109.689,-10,0.38253781,-0.273272116290045,0.0494197905954849,-2.14827751269658,0.336303334454526
"1222","1222",15.712293,76.7263,109.689,-10,0.34992983,-0.273272116290045,0.0203696712026664,-2.14827751269658,0.336303334454526
"1223","1223",15.713959,76.7263,109.689,-10,0.2904114,-0.273272116290045,-0.0326546957643493,-2.14827751269658,0.336303334454526
"1224","1224",15.715625,76.7263,109.689,-10,0.31090692,-0.273272116290045,-0.014395444408764,-2.14827751269658,0.336303334454526
"1225","1225",15.717292,77.077405,109.20975,-10,0.59729613,-0.273272116290045,0.240745804552839,-2.09922937889928,0.262933465951404
"1226","1226",15.718958,77.1208,107.914,-10,1.08620952,-0.273272116290045,0.67631379595395,-2.09316725000298,0.0645630807392567
"1227","1227",15.720624,77.1208,107.914,-10,1.5361391,-0.273272116290045,1.07715150553794,-2.09316725000298,0.0645630807392567
"1228","1228",15.722293,77.1208,107.914,-9.9998688,1.8060703,-0.272756478545306,1.3176304799438,-2.09316725000298,0.0645630807392567
"1229","1229",15.723959,77.1208,107.914,-9.7383695,1.902307,0.754979110651477,1.40336678206895,-2.09316725000298,0.0645630807392567
"1230","1230",15.725624,77.1208,107.914,-9.3190001,1.8712709,2.40317035781772,1.37571703466088,-2.09316725000298,0.0645630807392567
"1231","1231",15.727291,77.1208,109.8656,-9.2015926,1.7552367,2.86460129162374,1.27234334013426,-2.09316725000298,0.363339576035438
"1232","1232",15.728958,77.1208,110.294,-9.36788,1.6186188,2.21106424959342,1.15063183558242,-2.09316725000298,0.428924660368746
"1233","1233",15.730625,77.1208,110.294,-9.6311098,1.5133419,1.17652750858818,1.05684171076311,-2.09316725000298,0.428924660368746
"1234","1234",15.732292,77.1208,110.294,-9.8805513,1.4551664,0.196181071819021,1.00501374654279,-2.09316725000298,0.428924660368746
"1235","1235",15.733959,79.283322,110.294,-9.9994445,1.4293096,-0.271088909222952,0.981978185090768,-1.7910705313701,0.428924660368746
"1236","1236",15.735624,79.5506,110.9411,-10,1.400064,-0.273272116290045,0.955923576013032,-1.75373273468514,0.527991205821788
"1237","1237",15.737291,79.5506,111.732,-10,1.3655515,-0.273272116290045,0.925176739025747,-1.75373273468514,0.649072539153287
"1238","1238",15.738959,79.5506,111.732,-10,1.3250857,-0.273272116290045,0.889126167315206,-1.75373273468514,0.649072539153287
"1239","1239",15.740626,79.5506,111.732,-10,1.2734832,-0.273272116290045,0.843154022276846,-1.75373273468514,0.649072539153287
"1240","1240",15.742292,79.5506,111.732,-10,1.225482,-0.273272116290045,0.800390238963726,-1.75373273468514,0.649072539153287
"1241","1241",15.743958,79.5506,111.7738,-10,1.2059351,-0.273272116290045,0.782976103566211,-1.75373273468514,0.655471830761905
"1242","1242",15.745624,79.5506,112.15,-10,1.2113828,-0.273272116290045,0.787829404366084,-1.75373273468514,0.713065455239476
"1243","1243",15.747292,79.5506,112.15,-10,1.2133162,-0.273272116290045,0.789551850860288,-1.75373273468514,0.713065455239476
"1244","1244",15.748959,79.5506,112.15,-10,1.1977881,-0.273272116290045,0.775718023712957,-1.75373273468514,0.713065455239476
"1245","1245",15.750626,85.145407,112.15,-10,1.1620115,-0.273272116290045,0.743845012828226,-0.972157871592756,0.713065455239476
"1246","1246",15.752291,85.8369,112.15,-10,1.1106382,-0.273272116290045,0.698077059750388,-0.875558731210552,0.713065455239476
"1247","1247",15.753958,85.8369,111.55857,-10,1.054996,-0.273272116290045,0.648505986863349,-0.875558731210552,0.622521602701547
"1248","1248",15.755623,85.8369,111.317,-10,0.95890203,-0.273272116290045,0.562896841450787,-0.875558731210552,0.585538902369152
"1249","1249",15.757293,85.8369,111.317,-10,0.82749325,-0.273272116290045,0.44582608919123,-0.875558731210552,0.585538902369152
"1250","1250",15.758959,85.8369,111.317,-10,0.72723999,-0.273272116290045,0.356511474409226,-0.875558731210552,0.585538902369152
"1251","1251",15.760624,85.8369,111.317,-10,0.67303773,-0.273272116290045,0.308223229496153,-0.875558731210552,0.585538902369152
"1252","1252",15.762292,85.8369,111.5669,-10,0.66296692,-0.273272116290045,0.299251246782646,-0.875558731210552,0.62379686823025
"1253","1253",15.763958,85.8369,112.15,-10,0.66329949,-0.273272116290045,0.299547530030074,-0.875558731210552,0.713065455239476
"1254","1254",15.765624,85.8369,112.15,-10,0.74041137,-0.273272116290045,0.368245723558305,-0.875558731210552,0.713065455239476
"1255","1255",15.767293,89.803274,112.15,-10,0.88995354,-0.273272116290045,0.501471329460945,-0.321470231638862,0.713065455239476
"1256","1256",15.76896,90.2935,112.15,-10,0.8585236,-0.273272116290045,0.473470713982491,-0.252987383377193,0.713065455239476
"1257","1257",15.770623,90.2935,112.15,-10,0.71660156,-0.273272116290045,0.347033804781971,-0.252987383377193,0.713065455239476
"1258","1258",15.772292,90.2935,111.34199,-10,0.56809078,-0.273272116290045,0.214727053792778,-0.252987383377193,0.589364698955262
"1259","1259",15.773958,90.2935,111.317,-10,0.45909122,-0.273272116290045,0.117620448852371,-0.252987383377193,0.585538902369152
"1260","1260",15.775626,90.2935,111.317,-10,0.38963929,-0.273272116290045,0.0557464272612861,-0.252987383377193,0.585538902369152
"1261","1261",15.777292,90.2935,111.317,-10,0.34870914,-0.273272116290045,0.0192821708349154,-0.252987383377193,0.585538902369152
"1262","1262",15.778959,90.2935,111.317,-10,0.32703256,-0.273272116290045,-2.92749224722507e-05,-0.252987383377193,0.585538902369152
"1263","1263",15.780623,90.2935,111.566,-10,0.3105895,-0.273272116290045,-0.0146782306745083,-0.252987383377193,0.623659084439634
"1264","1264",15.782292,90.2935,111.732,-10,0.28040465,-0.273272116290045,-0.0415696080721367,-0.252987383377193,0.649072539153287
"1265","1265",15.783958,89.278455,111.732,-10,0.20799866,-0.273272116290045,-0.106075371822459,-0.394785600350111,0.649072539153287
"1266","1266",15.785626,89.153,111.732,-10,0.09429937,-0.273272116290045,-0.207368918659113,-0.412311222672607,0.649072539153287
"1267","1267",15.787292,89.153,111.732,-10,0.0230102532,-0.273272116290045,-0.270879671378189,-0.412311222672607,0.649072539153287
"1268","1268",15.788957,89.153,111.52205,-10,0.18272095,-0.273272116290045,-0.128595027853805,-0.412311222672607,0.616930642664542
"1269","1269",15.790624,89.153,110.497,-10,0.50835879,-0.273272116290045,0.161512428382966,-0.412311222672607,0.460002559807732
"1270","1270",15.792292,89.153,110.497,-9.768439,0.83568422,0.636800992012711,0.453123341472511,-0.412311222672607,0.460002559807732
"1271","1271",15.793959,89.153,110.497,-9.1165707,1.05886513,3.19875144992676,0.651952955625178,-0.412311222672607,0.460002559807732
"1272","1272",15.795625,89.153,110.497,-8.6598083,1.1682498,4.99390338450913,0.749402651167314,-0.412311222672607,0.460002559807732
"1273","1273",15.797292,89.153,110.497,-8.6979396,1.1927888,4.84404105572914,0.771264197935325,-0.412311222672607,0.460002559807732
"1274","1274",15.798957,89.153,111.485,-9.0458921,1.1613678,3.47653006200949,0.743271547012399,-0.412311222672607,0.611258543284176
"1275","1275",15.800625,88.989151,111.732,-9.4593631,1.0867037,1.85152050442833,0.676754055914903,-0.435200351778011,0.649072539153287
"1276","1276",15.802292,88.9689,111.732,-9.8210305,0.98636163,0.430107680637726,0.587360321202647,-0.438029345262949,0.649072539153287
"1277","1277",15.80396,88.9689,111.732,-9.9978668,0.89104006,-0.264888286739166,0.502439299133481,-0.438029345262949,0.649072539153287
"1278","1278",15.805624,88.9689,111.732,-10,0.82511288,-0.273272116290045,0.443705441647313,-0.438029345262949,0.649072539153287
"1279","1279",15.807292,88.9689,110.76912,-10,0.76733704,-0.273272116290045,0.392233530476478,-0.438029345262949,0.501662254366042
"1280","1280",15.808958,88.9689,107.72,-10,0.69544983,-0.273272116290045,0.328189942578159,-0.438029345262949,0.0348630192064324
"1281","1281",15.810625,88.9689,107.72,-10,0.60527952,-0.273272116290045,0.247858125912807,-0.438029345262949,0.0348630192064324
"1282","1282",15.812292,88.9689,107.72,-10,0.43800048,-0.273272116290045,0.098830922022347,-0.438029345262949,0.0348630192064324
"1283","1283",15.81396,88.9689,107.72,-10,0.1432830972,-0.273272116290045,-0.16372981180658,-0.438029345262949,0.0348630192064324
"1284","1284",15.815623,88.9689,107.72,-10,-0.146090689,-0.273272116290045,-0.421529989501179,-0.438029345262949,0.0348630192064324
"1285","1285",15.817291,90.087363,105.7248,-10,-0.29756465,-0.273272116290045,-0.556476608456206,-0.281783997371791,-0.2705883352796
"1286","1286",15.818959,90.2256,100.84,-10,-0.31397698,-0.273272116290045,-0.571098187162226,-0.262472774598725,-1.01841751350402
"1287","1287",15.820625,90.2256,100.84,-10,-0.25771793,-0.273272116290045,-0.520977568852642,-0.262472774598725,-1.01841751350402
"1288","1288",15.822292,90.2256,100.84,-10,-0.21002202,-0.273272116290045,-0.47848576531102,-0.262472774598725,-1.01841751350402
"1289","1289",15.823958,90.2256,100.84,-10,-0.22867429,-0.273272116290045,-0.495102883895094,-0.262472774598725,-1.01841751350402
"1290","1290",15.825624,90.2256,100.84,-10,-0.31271359,-0.273272116290045,-0.569972645796594,-0.262472774598725,-1.01841751350402
"1291","1291",15.827291,90.2256,100.393138,-10,-0.42967831,-0.273272116290045,-0.674175331174455,-0.262472774598725,-1.08682900266217
"1292","1292",15.82896,90.2256,97.4026,-10,-0.45643922,-0.273272116290045,-0.698016355075981,-0.262472774598725,-1.54465973779747
"1293","1293",15.830625,90.2256,97.4026,-10,-0.1807831098,-0.273272116290045,-0.452437116108405,-0.262472774598725,-1.54465973779747
"1294","1294",15.832293,90.2256,97.4026,-10,0.323403906,-0.273272116290045,-0.00326200604949173,-0.262472774598725,-1.54465973779747
"1295","1295",15.833957,89.805164,97.4026,-10,0.77679138,-0.273272116290045,0.400656306305594,-0.321206205285272,-1.54465973779747
"1296","1296",15.835624,89.7532,97.4026,-10,1.05502283,-0.273272116290045,0.648529889438833,-0.328465393347654,-1.54465973779747
"1297","1297",15.837293,89.7532,97.69432,-10,1.1723359,-0.273272116290045,0.75304291630643,-0.328465393347654,-1.49999941846575
"1298","1298",15.838959,89.7532,99.8336,-10,1.1916322,-0.273272116290045,0.77023379469999,-0.328465393347654,-1.17249041003307
"1299","1299",15.840625,89.7532,99.8336,-10,1.1670102,-0.273272116290045,0.74829830407193,-0.328465393347654,-1.17249041003307
"1300","1300",15.842292,89.7532,99.8336,-10,1.1326171,-0.273272116290045,0.71765783933633,-0.328465393347654,-1.17249041003307
"1301","1301",15.843958,89.7532,99.8336,-10,1.1044156,-0.273272116290045,0.692533408382417,-0.328465393347654,-1.17249041003307
"1302","1302",15.845624,89.7532,99.8336,-10,1.0836027,-0.273272116290045,0.673991406396683,-0.328465393347654,-1.17249041003307
"1303","1303",15.847293,89.7532,99.818678,-10,1.0376185,-0.273272116290045,0.633024547971744,-0.328465393347654,-1.17477486528148
"1304","1304",15.848959,89.7532,99.6678,-10,0.98039551,-0.273272116290045,0.582045165271127,-0.328465393347654,-1.19787324612658
"1305","1305",15.850624,91.027858,99.6678,-10,1.0012603,-0.273272116290045,0.60063339553274,-0.150400153234883,-1.19787324612658
"1306","1306",15.852291,91.1854,99.6678,-10,1.0479661,-0.273272116290045,0.642243120095166,-0.128392089850159,-1.19787324612658
"1307","1307",15.853958,91.1854,99.6678,-10,1.0480366,-0.273272116290045,0.642305927831714,-0.128392089850159,-1.19787324612658
"1308","1308",15.855625,91.1854,99.6678,-10,1.3483611,-0.273272116290045,0.90986198563071,-0.128392089850159,-1.19787324612658
"1309","1309",15.857292,91.1854,100.466572,-10,1.5085418,-0.273272116290045,1.05256535024959,-0.128392089850159,-1.0755867639065
"1310","1310",15.858959,91.1854,102.74,-10,1.5227021,-0.273272116290045,1.06518061821891,-0.128392089850159,-0.727540622203173
"1311","1311",15.860624,91.1854,102.74,-10,1.4613338,-0.273272116290045,1.01050822078938,-0.128392089850159,-0.727540622203173
"1312","1312",15.862291,91.1854,102.74,-10,1.3799106,-0.273272116290045,0.93796911590323,-0.128392089850159,-0.727540622203173
"1313","1313",15.863959,91.1854,102.74,-10,1.3156649,-0.273272116290045,0.880733271932668,-0.128392089850159,-0.727540622203173
"1314","1314",15.865626,91.1854,102.74,-10,1.281119,-0.273272116290045,0.849956679223388,-0.128392089850159,-0.727540622203173
"1315","1315",15.867292,91.434511,103.37546,-10,1.2696788,-0.273272116290045,0.839764720816957,-0.0935921591787695,-0.630256080442098
"1316","1316",15.868958,91.4653,103.986,-10,1.2642801,-0.273272116290045,0.834955073621209,-0.0892910441519687,-0.536786618750086
"1317","1317",15.870624,91.4653,103.986,-10,1.2461181,-0.273272116290045,0.818774731618657,-0.0892910441519687,-0.536786618750086
"1318","1318",15.872292,91.4653,103.986,-10,1.2190758,-0.273272116290045,0.794683020213768,-0.0892910441519687,-0.536786618750086
"1319","1319",15.873959,91.4653,103.986,-10,1.2070646,-0.273272116290045,0.783982363685794,-0.0892910441519687,-0.536786618750086
"1320","1320",15.875626,91.4653,103.986,-10,1.2114497,-0.273272116290045,0.787889004899063,-0.0892910441519687,-0.536786618750086
"1321","1321",15.877291,91.4653,104.25388,-10,1.2206415,-0.273272116290045,0.796077886499055,-0.0892910441519687,-0.495776038938681
"1322","1322",15.878958,91.4653,104.348,-10,1.2142455,-0.273272116290045,0.790379754825874,-0.0892910441519687,-0.48136691630224
"1323","1323",15.880623,91.4653,104.348,-10,1.1795869,-0.273272116290045,0.759502758827105,-0.0892910441519687,-0.48136691630224
"1324","1324",15.882293,91.4653,104.348,-10,1.134726,-0.273272116290045,0.719536637004493,-0.0892910441519687,-0.48136691630224
"1325","1325",15.883959,89.881812,104.348,-10,1.0963348,-0.273272116290045,0.685334305439227,-0.310498749227128,-0.48136691630224
"1326","1326",15.885624,89.6861,104.7393,-10,1.055231,-0.273272116290045,0.648715345985175,-0.337839027382484,-0.421461586004332
"1327","1327",15.887292,89.6861,107.143,-10,1.00018316,-0.273272116290045,0.599673782407279,-0.337839027382484,-0.053471699888616
"1328","1328",15.888958,89.6861,107.143,-10,0.94672236,-0.273272116290045,0.552046096704712,-0.337839027382484,-0.053471699888616
"1329","1329",15.890624,89.6861,107.143,-10,0.92854291,-0.273272116290045,0.535850208673752,-0.337839027382484,-0.053471699888616
"1330","1330",15.892293,89.6861,107.143,-10,0.96969906,-0.273272116290045,0.572515806213028,-0.337839027382484,-0.053471699888616
"1331","1331",15.89396,89.6861,107.143,-10,1.0262709,-0.273272116290045,0.622915085968211,-0.337839027382484,-0.053471699888616
"1332","1332",15.895623,89.6861,107.143,-10,1.01788396,-0.273272116290045,0.615443245997124,-0.337839027382484,-0.053471699888616
"1333","1333",15.897292,89.6861,107.143,-10,0.88964842,-0.273272116290045,0.501199501140726,-0.337839027382484,-0.053471699888616
"1334","1334",15.898958,89.6861,107.143,-10,0.73096614,-0.273272116290045,0.359831063735997,-0.337839027382484,-0.053471699888616
"1335","1335",15.900626,87.222224,107.143,-10,0.6369355,-0.273272116290045,0.276060118139761,-0.682033840068,-0.053471699888616
"1336","1336",15.902292,86.9177,107.143,-10,0.77089539,-0.273272116290045,0.395403628481366,-0.724574771972951,-0.053471699888616
"1337","1337",15.903959,86.9177,94.13135,-10,1.14971283,-0.273272116290045,0.732888252186417,-0.724574771972951,-2.04546554341217
"1338","1338",15.905623,86.9177,107.028003300799,-10,1.5791903,-0.273272116290045,1.11550538394452,-0.724574771972951,-0.0710769011377482
"1339","1339",15.907292,86.9177,107.028003300799,-10,1.882666,-0.273272116290045,1.38586881393372,-0.724574771972951,-0.0710769011377482
"1340","1340",15.908958,86.9177,107.028003300799,-10,2.0093596,-0.273272116290045,1.49873886004838,-0.724574771972951,-0.0710769011377482
"1341","1341",15.910626,86.9177,107.028003300799,-10,2.011831,-0.273272116290045,1.50094060529808,-0.724574771972951,-0.0710769011377482
"1342","1342",15.912292,86.9177,107.028003300799,-10,2.0043102,-0.273272116290045,1.49424040068775,-0.724574771972951,-0.0710769011377482
